Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,segment
2446,63,Male,Scarf,Accessories,96,M,Brown,Summer,4.1,No,PayPal,Store Pickup,No,No,50,Cash,Weekly,1
2447,38,Male,Shirt,Clothing,65,L,Peach,Spring,2.9,No,Cash,2-Day Shipping,No,No,7,Credit Card,Monthly,1
2448,59,Male,Pants,Clothing,47,L,Peach,Fall,3.2,No,Venmo,Store Pickup,No,No,10,Venmo,Fortnightly,1
2449,54,Male,Hat,Accessories,25,S,Violet,Fall,3.0,No,Bank Transfer,Free Shipping,No,No,38,PayPal,Bi-Weekly,1
2450,26,Male,Coat,Outerwear,56,S,Violet,Fall,4.1,No,Debit Card,Express,No,No,31,Venmo,Fortnightly,1
2451,68,Male,T-shirt,Clothing,76,M,Magenta,Fall,4.5,No,Venmo,Standard,No,No,7,Venmo,Quarterly,1
2452,41,Male,Socks,Clothing,60,M,Purple,Fall,3.4,No,Debit Card,Store Pickup,No,No,27,Venmo,Monthly,1
2453,68,Male,Shirt,Clothing,67,L,Purple,Winter,4.1,No,Venmo,Express,No,No,45,Bank Transfer,Every 3 Months,1
2454,21,Male,Sweater,Clothing,95,XL,Cyan,Spring,4.6,No,PayPal,Store Pickup,No,No,13,Cash,Annually,1
2455,32,Male,Gloves,Accessories,72,M,Magenta,Winter,4.6,No,Bank Transfer,Express,No,No,33,Venmo,Annually,1
2456,20,Male,Belt,Accessories,98,L,Lavender,Spring,3.4,No,PayPal,Express,No,No,25,Cash,Every 3 Months,1
2457,59,Male,Jeans,Clothing,83,M,Green,Winter,3.3,No,Credit Card,2-Day Shipping,No,No,5,PayPal,Monthly,1
2458,53,Male,Handbag,Accessories,37,M,Maroon,Fall,3.6,No,PayPal,2-Day Shipping,No,No,23,Cash,Quarterly,1
2459,66,Male,T-shirt,Clothing,85,L,Turquoise,Fall,4.6,No,Bank Transfer,Free Shipping,No,No,17,Bank Transfer,Weekly,1
2460,47,Male,Socks,Clothing,36,L,Violet,Fall,4.3,No,PayPal,2-Day Shipping,No,No,14,Cash,Weekly,1
2461,58,Male,Jeans,Clothing,36,S,Lavender,Winter,4.0,No,Venmo,Store Pickup,No,No,28,Credit Card,Annually,1
2462,28,Male,Scarf,Accessories,86,L,Red,Summer,4.8,No,PayPal,Next Day Air,No,No,19,Credit Card,Weekly,1
2463,68,Male,Pants,Clothing,99,XL,Orange,Spring,4.3,No,Venmo,Standard,No,No,31,Bank Transfer,Bi-Weekly,1
2464,60,Male,Blouse,Clothing,21,XL,Indigo,Summer,3.3,No,Bank Transfer,Standard,No,No,25,Cash,Bi-Weekly,1
2465,47,Male,Jacket,Outerwear,84,L,Teal,Winter,2.8,No,Debit Card,Express,No,No,4,Cash,Bi-Weekly,1
2466,18,Male,Sandals,Footwear,63,M,Brown,Spring,4.4,No,Cash,Free Shipping,No,No,20,Bank Transfer,Weekly,0
2467,32,Male,Shorts,Clothing,84,S,Pink,Summer,3.7,No,Cash,Express,No,No,37,Cash,Annually,1
2468,27,Male,Shorts,Clothing,72,M,Lavender,Spring,3.6,No,Debit Card,Express,No,No,28,Credit Card,Annually,1
2469,65,Male,Skirt,Clothing,21,L,Cyan,Winter,3.7,No,Credit Card,2-Day Shipping,No,No,6,Venmo,Weekly,1
2470,68,Male,Sandals,Footwear,92,M,Yellow,Fall,5.0,No,Cash,Standard,No,No,27,PayPal,Annually,0
2471,55,Male,Blouse,Clothing,72,XL,Pink,Fall,2.7,No,Cash,Next Day Air,No,No,29,Credit Card,Fortnightly,1
2472,30,Male,Sandals,Footwear,83,M,Gray,Spring,4.3,No,Cash,Store Pickup,No,No,1,Cash,Annually,0
2473,24,Male,Shirt,Clothing,73,M,Peach,Summer,4.1,No,Bank Transfer,Standard,No,No,31,Credit Card,Annually,1
2474,57,Male,Socks,Clothing,98,M,Red,Winter,2.6,No,Cash,Next Day Air,No,No,28,Cash,Quarterly,1
2475,23,Male,T-shirt,Clothing,76,M,Olive,Fall,3.2,No,Cash,Store Pickup,No,No,19,Bank Transfer,Quarterly,1
2476,69,Male,Dress,Clothing,43,S,Lavender,Summer,3.5,No,Bank Transfer,Next Day Air,No,No,36,Venmo,Monthly,1
2477,60,Male,Hat,Accessories,60,M,Turquoise,Summer,3.7,No,Debit Card,Next Day Air,No,No,28,Cash,Monthly,1
2478,25,Male,Gloves,Accessories,40,L,Turquoise,Spring,3.8,No,Debit Card,2-Day Shipping,No,No,29,PayPal,Weekly,1
2479,18,Male,Socks,Clothing,93,S,Maroon,Winter,4.8,No,Cash,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months,1
2480,37,Male,Dress,Clothing,98,S,Olive,Fall,4.2,No,Venmo,Standard,No,No,26,Credit Card,Every 3 Months,1
2481,61,Male,Socks,Clothing,91,XL,Maroon,Summer,2.9,No,Debit Card,Next Day Air,No,No,7,Credit Card,Fortnightly,1
2482,41,Male,Belt,Accessories,92,XL,Cyan,Fall,2.9,No,Venmo,Free Shipping,No,No,35,Debit Card,Weekly,1
2483,69,Male,Handbag,Accessories,87,S,Peach,Winter,4.8,No,PayPal,Next Day Air,No,No,46,Credit Card,Every 3 Months,1
2484,32,Male,Skirt,Clothing,96,S,Teal,Fall,2.9,No,PayPal,Standard,No,No,8,Debit Card,Monthly,1
2485,60,Male,Hoodie,Clothing,97,M,Green,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,50,Cash,Every 3 Months,1
2486,43,Male,Blouse,Clothing,55,M,Beige,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,37,Bank Transfer,Annually,1
2487,61,Male,Jeans,Clothing,58,L,Magenta,Spring,4.4,No,Credit Card,Store Pickup,No,No,6,Credit Card,Fortnightly,1
2488,57,Male,Boots,Footwear,21,L,Violet,Spring,3.0,No,PayPal,Next Day Air,No,No,16,PayPal,Bi-Weekly,0
2489,56,Male,Handbag,Accessories,82,XL,Charcoal,Summer,4.4,No,Credit Card,Express,No,No,30,PayPal,Monthly,1
2490,66,Male,Coat,Outerwear,34,M,Green,Winter,3.9,No,Credit Card,Express,No,No,50,Venmo,Quarterly,1
2491,52,Male,Blouse,Clothing,78,M,Gray,Spring,4.0,No,PayPal,Free Shipping,No,No,5,Cash,Every 3 Months,1
2492,63,Male,Handbag,Accessories,47,M,Magenta,Spring,2.5,No,Debit Card,Express,No,No,15,Bank Transfer,Monthly,1
2493,50,Male,Sunglasses,Accessories,96,S,Silver,Summer,4.1,No,Venmo,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly,1
2494,21,Male,Socks,Clothing,23,S,Beige,Fall,4.8,No,Cash,2-Day Shipping,No,No,6,Venmo,Every 3 Months,1
2495,42,Male,Shoes,Footwear,27,S,Peach,Winter,2.6,No,PayPal,Store Pickup,No,No,26,Debit Card,Annually,0
2496,40,Male,Backpack,Accessories,37,XL,Orange,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,34,Credit Card,Every 3 Months,1
2497,67,Male,Scarf,Accessories,79,S,Yellow,Summer,3.2,No,Bank Transfer,Store Pickup,No,No,37,Credit Card,Weekly,1
2498,35,Male,Backpack,Accessories,40,M,Violet,Summer,4.2,No,Bank Transfer,Standard,No,No,28,Bank Transfer,Annually,1
2499,18,Male,Coat,Outerwear,39,S,Green,Fall,2.6,No,Cash,Next Day Air,No,No,38,Cash,Fortnightly,1
2500,52,Male,Hoodie,Clothing,73,L,Pink,Summer,3.1,No,Debit Card,Next Day Air,No,No,2,Cash,Quarterly,1
2501,59,Male,Gloves,Accessories,84,M,Violet,Fall,2.9,No,Credit Card,Store Pickup,No,No,32,Cash,Bi-Weekly,1
2502,49,Male,Shorts,Clothing,94,M,Violet,Fall,4.6,No,Cash,Free Shipping,No,No,30,Venmo,Bi-Weekly,1
2503,46,Male,Skirt,Clothing,47,L,Pink,Spring,4.1,No,Cash,Standard,No,No,17,PayPal,Every 3 Months,1
2504,69,Male,Boots,Footwear,77,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5,Debit Card,Bi-Weekly,0
2505,56,Male,Shorts,Clothing,94,M,Turquoise,Winter,4.0,No,Credit Card,Store Pickup,No,No,31,Cash,Bi-Weekly,1
2506,27,Male,Handbag,Accessories,75,M,Cyan,Summer,3.5,No,PayPal,Express,No,No,43,PayPal,Quarterly,1
2507,57,Male,Dress,Clothing,82,XL,Orange,Spring,4.4,No,Debit Card,Free Shipping,No,No,19,Venmo,Annually,1
2508,58,Male,Shoes,Footwear,36,M,Cyan,Fall,2.9,No,PayPal,Store Pickup,No,No,32,Credit Card,Every 3 Months,0
2509,23,Male,Sneakers,Footwear,90,XL,Indigo,Spring,3.1,No,Cash,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly,0
2510,19,Male,Socks,Clothing,48,M,Black,Spring,4.4,No,PayPal,Free Shipping,No,No,9,Bank Transfer,Quarterly,1
2511,40,Male,Jacket,Outerwear,42,L,Purple,Winter,4.4,No,Cash,Standard,No,No,48,Credit Card,Weekly,1
2512,54,Male,Backpack,Accessories,33,M,Cyan,Summer,2.7,No,Debit Card,Store Pickup,No,No,1,PayPal,Quarterly,1
2513,50,Male,Socks,Clothing,63,M,Green,Summer,4.9,No,Credit Card,Free Shipping,No,No,20,Credit Card,Monthly,1
2514,69,Male,Handbag,Accessories,53,L,Teal,Winter,3.5,No,Debit Card,2-Day Shipping,No,No,42,Cash,Annually,1
2515,42,Male,Hat,Accessories,37,L,Teal,Spring,4.8,No,Debit Card,Free Shipping,No,No,45,PayPal,Bi-Weekly,1
2516,37,Male,Blouse,Clothing,92,M,Magenta,Summer,4.2,No,Bank Transfer,2-Day Shipping,No,No,41,Cash,Monthly,1
2517,46,Male,Shorts,Clothing,73,XL,Brown,Spring,4.6,No,Bank Transfer,Standard,No,No,36,Debit Card,Quarterly,1
2518,64,Male,Shirt,Clothing,38,L,Orange,Spring,2.9,No,Credit Card,Standard,No,No,10,Venmo,Annually,1
2519,20,Male,Boots,Footwear,51,XL,Blue,Fall,4.0,No,PayPal,Store Pickup,No,No,31,Venmo,Annually,0
2520,40,Male,Jacket,Outerwear,90,L,Magenta,Spring,4.9,No,Credit Card,Standard,No,No,21,Credit Card,Quarterly,1
2521,64,Male,Jacket,Outerwear,56,L,Magenta,Summer,3.1,No,Bank Transfer,Next Day Air,No,No,16,Cash,Every 3 Months,1
2522,29,Male,Handbag,Accessories,33,M,Magenta,Fall,4.4,No,Debit Card,Standard,No,No,18,PayPal,Every 3 Months,1
2523,20,Male,Belt,Accessories,53,S,Olive,Winter,2.5,No,Cash,2-Day Shipping,No,No,20,Debit Card,Weekly,1
2524,43,Male,Handbag,Accessories,24,S,Cyan,Spring,3.4,No,Cash,Express,No,No,21,Bank Transfer,Annually,1
2525,60,Male,Coat,Outerwear,59,M,Purple,Spring,3.7,No,Venmo,Express,No,No,23,Credit Card,Quarterly,1
2526,39,Male,Sweater,Clothing,72,M,Purple,Winter,4.2,No,PayPal,Standard,No,No,20,PayPal,Weekly,1
2527,47,Male,Shorts,Clothing,28,S,Peach,Spring,3.4,No,Bank Transfer,Express,No,No,30,PayPal,Bi-Weekly,1
2528,19,Male,Pants,Clothing,36,M,Gold,Fall,3.6,No,Cash,Express,No,No,33,Bank Transfer,Every 3 Months,1
2529,52,Male,Jewelry,Accessories,47,S,Peach,Fall,4.7,No,Bank Transfer,2-Day Shipping,No,No,31,Debit Card,Monthly,1
2530,34,Male,Gloves,Accessories,62,M,Magenta,Spring,4.7,No,Cash,Next Day Air,No,No,48,Bank Transfer,Monthly,1
2531,25,Male,Skirt,Clothing,98,S,Cyan,Spring,3.6,No,Debit Card,Free Shipping,No,No,28,Debit Card,Weekly,1
2532,43,Male,Sandals,Footwear,28,M,Violet,Summer,4.6,No,PayPal,Free Shipping,No,No,7,Cash,Every 3 Months,0
2533,55,Male,Socks,Clothing,86,S,Charcoal,Summer,2.6,No,PayPal,Next Day Air,No,No,4,Debit Card,Weekly,1
2534,66,Male,Jewelry,Accessories,46,S,Blue,Summer,3.1,No,Venmo,Standard,No,No,49,Cash,Bi-Weekly,1
2535,41,Male,Sunglasses,Accessories,42,XL,Red,Fall,3.2,No,PayPal,Free Shipping,No,No,22,Cash,Weekly,1
2536,47,Male,Coat,Outerwear,80,S,Purple,Winter,3.9,No,Bank Transfer,Express,No,No,39,Bank Transfer,Fortnightly,1
2537,51,Male,Belt,Accessories,39,L,Gray,Spring,4.9,No,Bank Transfer,Express,No,No,45,PayPal,Every 3 Months,1
2538,44,Male,Coat,Outerwear,49,M,Purple,Summer,4.1,No,Debit Card,2-Day Shipping,No,No,30,PayPal,Fortnightly,1
2539,18,Male,Scarf,Accessories,32,M,Silver,Summer,4.2,No,Venmo,Next Day Air,No,No,33,Credit Card,Bi-Weekly,1
2540,33,Male,Sandals,Footwear,73,M,Purple,Fall,4.1,No,PayPal,Next Day Air,No,No,24,Cash,Bi-Weekly,0
2541,24,Male,Belt,Accessories,42,M,Charcoal,Summer,3.9,No,PayPal,Free Shipping,No,No,11,Debit Card,Quarterly,1
2542,33,Male,Scarf,Accessories,58,M,Silver,Spring,2.7,No,Venmo,Next Day Air,No,No,13,Venmo,Every 3 Months,1
2543,61,Male,Jewelry,Accessories,22,M,White,Winter,3.7,No,PayPal,Express,No,No,27,PayPal,Annually,1
2544,27,Male,Scarf,Accessories,56,L,Peach,Spring,2.7,No,Debit Card,Next Day Air,No,No,30,PayPal,Bi-Weekly,1
2545,46,Male,Pants,Clothing,70,M,Red,Spring,2.5,No,Cash,Next Day Air,No,No,39,Venmo,Quarterly,1
2546,38,Male,Shoes,Footwear,50,L,Olive,Spring,3.9,No,Bank Transfer,Free Shipping,No,No,10,Debit Card,Annually,0
2547,63,Male,Boots,Footwear,21,L,Gray,Summer,3.0,No,Venmo,Express,No,No,4,Credit Card,Quarterly,0
2548,47,Male,Jacket,Outerwear,97,M,Beige,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,16,Cash,Weekly,1
2549,42,Male,Backpack,Accessories,63,L,Pink,Winter,3.8,No,Credit Card,Standard,No,No,34,Credit Card,Monthly,1
2550,41,Male,Jacket,Outerwear,60,M,Red,Fall,2.7,No,Credit Card,Standard,No,No,11,Debit Card,Every 3 Months,1
2551,53,Male,Boots,Footwear,52,XL,Peach,Fall,3.0,No,Credit Card,Store Pickup,No,No,30,Debit Card,Fortnightly,0
2552,29,Male,Shoes,Footwear,32,M,Maroon,Winter,4.1,No,Cash,Next Day Air,No,No,40,Debit Card,Annually,0
2553,61,Male,Belt,Accessories,48,XL,Purple,Spring,3.2,No,Cash,2-Day Shipping,No,No,13,Credit Card,Annually,1
2554,69,Male,Jewelry,Accessories,25,M,Maroon,Summer,4.5,No,Cash,Store Pickup,No,No,28,Venmo,Every 3 Months,1
2555,51,Male,Jewelry,Accessories,68,M,Gray,Summer,4.3,No,Bank Transfer,Store Pickup,No,No,49,Debit Card,Bi-Weekly,1
2556,24,Male,Pants,Clothing,74,M,Gray,Fall,3.5,No,PayPal,Standard,No,No,23,Credit Card,Weekly,1
2557,24,Male,T-shirt,Clothing,88,XL,Magenta,Fall,3.1,No,PayPal,Standard,No,No,4,Bank Transfer,Quarterly,1
2558,70,Male,Shorts,Clothing,23,L,Cyan,Spring,3.9,No,Venmo,Standard,No,No,17,PayPal,Fortnightly,1
2559,49,Male,Hoodie,Clothing,32,M,Silver,Fall,2.7,No,Cash,Express,No,No,24,PayPal,Fortnightly,1
2560,48,Male,Belt,Accessories,71,S,Green,Winter,4.0,No,Venmo,Free Shipping,No,No,21,Debit Card,Every 3 Months,1
2561,58,Male,Boots,Footwear,62,M,Violet,Spring,2.7,No,Debit Card,Next Day Air,No,No,17,Debit Card,Bi-Weekly,0
2562,32,Male,Hoodie,Clothing,20,L,Magenta,Spring,2.7,No,Credit Card,Free Shipping,No,No,22,Debit Card,Quarterly,1
2563,57,Male,Shorts,Clothing,62,XL,Yellow,Spring,4.7,No,Debit Card,Standard,No,No,27,Cash,Fortnightly,1
2564,69,Male,Backpack,Accessories,81,XL,Gray,Winter,4.5,No,PayPal,Standard,No,No,1,Venmo,Every 3 Months,1
2565,42,Male,Scarf,Accessories,90,L,Indigo,Winter,3.0,No,Debit Card,2-Day Shipping,No,No,27,Bank Transfer,Weekly,1
2566,30,Male,Socks,Clothing,43,S,Indigo,Fall,3.6,No,Debit Card,Store Pickup,No,No,8,Venmo,Quarterly,1
2567,35,Male,Handbag,Accessories,38,S,Yellow,Fall,3.3,No,Credit Card,Standard,No,No,43,PayPal,Quarterly,1
2568,19,Male,Sunglasses,Accessories,25,XL,Gold,Spring,4.3,No,Venmo,Store Pickup,No,No,24,Cash,Fortnightly,1
2569,52,Male,T-shirt,Clothing,98,XL,Green,Winter,4.3,No,Cash,Express,No,No,29,PayPal,Fortnightly,1
2570,42,Male,Dress,Clothing,75,M,Charcoal,Spring,4.8,No,Debit Card,Free Shipping,No,No,10,Bank Transfer,Bi-Weekly,1
2571,36,Male,Sneakers,Footwear,27,XL,Olive,Spring,4.0,No,Bank Transfer,Store Pickup,No,No,12,PayPal,Fortnightly,0
2572,45,Male,Sunglasses,Accessories,27,L,Black,Winter,3.5,No,Credit Card,Standard,No,No,48,Cash,Fortnightly,1
2573,54,Male,Blouse,Clothing,42,M,Silver,Fall,3.9,No,Debit Card,Next Day Air,No,No,40,Bank Transfer,Quarterly,1
2574,54,Male,T-shirt,Clothing,90,M,Red,Summer,4.4,No,Bank Transfer,Store Pickup,No,No,1,Bank Transfer,Annually,1
2575,27,Male,Hat,Accessories,63,M,Brown,Summer,4.6,No,Credit Card,2-Day Shipping,No,No,26,Credit Card,Fortnightly,1
2576,53,Male,Shorts,Clothing,96,M,Silver,Fall,4.0,No,Cash,Express,No,No,9,PayPal,Annually,1
2577,20,Male,Hoodie,Clothing,40,M,Silver,Winter,4.2,No,PayPal,Free Shipping,No,No,19,Debit Card,Quarterly,1
2578,52,Male,Socks,Clothing,39,L,Black,Fall,4.5,No,Debit Card,Next Day Air,No,No,37,Bank Transfer,Monthly,1
2579,54,Male,Sunglasses,Accessories,48,M,Purple,Fall,3.9,No,Bank Transfer,Free Shipping,No,No,3,Cash,Quarterly,1
2580,65,Male,Blouse,Clothing,20,M,Purple,Summer,3.7,No,Venmo,Express,No,No,40,Venmo,Weekly,1
2581,43,Male,Jeans,Clothing,29,S,Turquoise,Summer,3.6,No,Cash,Store Pickup,No,No,13,Bank Transfer,Quarterly,1
2582,57,Male,Dress,Clothing,81,M,Gold,Winter,4.7,No,Bank Transfer,Express,No,No,48,Credit Card,Monthly,1
2583,19,Male,Dress,Clothing,98,S,Indigo,Fall,3.6,No,Venmo,2-Day Shipping,No,No,4,Venmo,Every 3 Months,1
2584,69,Male,Jeans,Clothing,93,M,Lavender,Fall,2.5,No,Bank Transfer,Next Day Air,No,No,9,Cash,Weekly,1
2585,26,Male,Socks,Clothing,30,L,Blue,Summer,2.9,No,PayPal,Store Pickup,No,No,26,Bank Transfer,Bi-Weekly,1
2586,57,Male,Sunglasses,Accessories,37,L,Maroon,Fall,4.4,No,Venmo,Free Shipping,No,No,19,Debit Card,Weekly,1
2587,20,Male,Coat,Outerwear,28,L,Yellow,Winter,4.6,No,Venmo,Express,No,No,1,Credit Card,Every 3 Months,1
2588,55,Male,Scarf,Accessories,29,M,Purple,Winter,3.7,No,PayPal,Express,No,No,29,PayPal,Every 3 Months,1
2589,44,Male,Backpack,Accessories,49,M,Peach,Summer,3.2,No,Venmo,Free Shipping,No,No,38,Venmo,Bi-Weekly,1
2590,52,Male,Pants,Clothing,53,M,Silver,Winter,4.9,No,Bank Transfer,2-Day Shipping,No,No,31,PayPal,Annually,1
2591,57,Male,Gloves,Accessories,66,M,Turquoise,Summer,5.0,No,PayPal,Free Shipping,No,No,35,Venmo,Annually,1
2592,40,Male,Jacket,Outerwear,61,S,Olive,Spring,3.3,No,Debit Card,Express,No,No,40,Cash,Quarterly,1
2593,23,Male,Shorts,Clothing,23,XL,Peach,Summer,4.4,No,Cash,Store Pickup,No,No,13,Venmo,Quarterly,1
2594,36,Male,Pants,Clothing,36,S,Indigo,Fall,4.7,No,Debit Card,Store Pickup,No,No,9,Bank Transfer,Every 3 Months,1
2595,59,Male,Skirt,Clothing,81,L,Indigo,Fall,3.6,No,Credit Card,Free Shipping,No,No,25,Cash,Every 3 Months,1
2596,29,Male,Blouse,Clothing,56,XL,Maroon,Summer,3.2,No,Credit Card,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,1
2597,63,Male,Shirt,Clothing,78,L,Black,Spring,3.0,No,Venmo,Next Day Air,No,No,35,Credit Card,Monthly,1
2598,60,Male,Jewelry,Accessories,25,XL,Teal,Summer,4.4,No,Bank Transfer,Store Pickup,No,No,13,Venmo,Bi-Weekly,1
2599,64,Male,Backpack,Accessories,86,XL,Olive,Fall,3.3,No,Credit Card,Express,No,No,31,Debit Card,Annually,1
2600,63,Male,Jewelry,Accessories,99,M,Gold,Winter,3.4,No,Credit Card,Express,No,No,48,Credit Card,Monthly,1
2601,21,Male,Belt,Accessories,83,M,Gray,Fall,3.9,No,Debit Card,Express,No,No,6,Bank Transfer,Bi-Weekly,1
2602,61,Male,Dress,Clothing,33,L,Orange,Winter,2.9,No,PayPal,Store Pickup,No,No,43,Cash,Monthly,1
2603,65,Male,Coat,Outerwear,44,M,Black,Fall,2.9,No,Venmo,Free Shipping,No,No,1,Venmo,Quarterly,1
2604,69,Male,Dress,Clothing,58,M,Teal,Spring,2.7,No,Debit Card,2-Day Shipping,No,No,8,Cash,Annually,1
2605,47,Male,Sweater,Clothing,54,M,Beige,Spring,3.4,No,Credit Card,Store Pickup,No,No,6,Debit Card,Weekly,1
2606,41,Male,Hoodie,Clothing,93,M,White,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,32,Venmo,Fortnightly,1
2607,68,Male,Shoes,Footwear,98,L,Turquoise,Spring,4.7,No,Bank Transfer,Standard,No,No,46,Bank Transfer,Bi-Weekly,0
2608,41,Male,Shoes,Footwear,36,XL,Teal,Spring,3.1,No,Bank Transfer,Express,No,No,38,PayPal,Every 3 Months,0
2609,42,Male,Jacket,Outerwear,68,L,Orange,Fall,4.2,No,PayPal,2-Day Shipping,No,No,48,Credit Card,Fortnightly,1
2610,66,Male,Backpack,Accessories,95,M,Black,Summer,3.0,No,Credit Card,Store Pickup,No,No,18,Debit Card,Bi-Weekly,1
2611,66,Male,Jeans,Clothing,93,M,Violet,Spring,3.1,No,Bank Transfer,Express,No,No,25,Cash,Quarterly,1
2612,33,Male,Jacket,Outerwear,99,L,Maroon,Fall,4.2,No,Cash,2-Day Shipping,No,No,4,Cash,Fortnightly,1
2613,55,Male,Sunglasses,Accessories,22,M,Turquoise,Winter,3.8,No,Cash,Next Day Air,No,No,27,Venmo,Quarterly,1
2614,58,Male,Gloves,Accessories,88,M,Gold,Fall,2.9,No,Cash,Express,No,No,14,Bank Transfer,Monthly,1
2615,18,Male,Jacket,Outerwear,65,M,Turquoise,Spring,4.2,No,Credit Card,Express,No,No,36,Bank Transfer,Fortnightly,1
2616,49,Male,T-shirt,Clothing,62,M,Maroon,Fall,3.1,No,Venmo,2-Day Shipping,No,No,6,Debit Card,Quarterly,1
2617,61,Male,Sandals,Footwear,55,XL,Purple,Spring,3.6,No,Bank Transfer,Express,No,No,46,Cash,Annually,0
2618,31,Male,Shorts,Clothing,97,S,Maroon,Spring,4.8,No,Bank Transfer,Standard,No,No,29,Bank Transfer,Annually,1
2619,70,Male,Handbag,Accessories,77,L,Brown,Fall,4.1,No,Credit Card,Express,No,No,12,Venmo,Monthly,1
2620,68,Male,Pants,Clothing,40,L,Indigo,Winter,3.9,No,Credit Card,Free Shipping,No,No,47,Credit Card,Weekly,1
2621,27,Male,Blouse,Clothing,23,S,Lavender,Winter,3.0,No,Venmo,Standard,No,No,28,Debit Card,Annually,1
2622,48,Male,Shoes,Footwear,46,M,Beige,Winter,3.0,No,PayPal,Express,No,No,21,Bank Transfer,Annually,0
2623,63,Male,Backpack,Accessories,75,M,Yellow,Spring,4.9,No,Venmo,2-Day Shipping,No,No,15,Credit Card,Annually,1
2624,49,Male,Shoes,Footwear,76,M,Gold,Fall,4.8,No,Cash,Next Day Air,No,No,38,Cash,Annually,0
2625,19,Male,Dress,Clothing,59,M,Indigo,Summer,3.3,No,Debit Card,Standard,No,No,19,Credit Card,Annually,1
2626,30,Male,Skirt,Clothing,51,L,Cyan,Summer,2.7,No,Bank Transfer,Standard,No,No,31,Credit Card,Weekly,1
2627,50,Male,Jacket,Outerwear,46,XL,Silver,Fall,4.2,No,Bank Transfer,Express,No,No,30,Credit Card,Every 3 Months,1
2628,66,Male,Shirt,Clothing,26,L,Silver,Fall,3.6,No,PayPal,Next Day Air,No,No,40,Bank Transfer,Quarterly,1
2629,25,Male,Hoodie,Clothing,51,M,Silver,Summer,3.8,No,Venmo,Next Day Air,No,No,42,Credit Card,Bi-Weekly,1
2630,61,Male,Scarf,Accessories,44,M,Peach,Winter,3.8,No,Venmo,Free Shipping,No,No,25,Venmo,Annually,1
2631,29,Male,Skirt,Clothing,82,S,Pink,Spring,4.2,No,Bank Transfer,Free Shipping,No,No,20,Cash,Quarterly,1
2632,53,Male,Skirt,Clothing,44,S,Violet,Summer,2.7,No,PayPal,Express,No,No,3,Cash,Weekly,1
2633,24,Male,Scarf,Accessories,27,M,Black,Fall,5.0,No,Venmo,Next Day Air,No,No,14,Cash,Annually,1
2634,51,Male,Sunglasses,Accessories,90,M,Purple,Fall,4.7,No,PayPal,Next Day Air,No,No,32,Credit Card,Fortnightly,1
2635,26,Male,Sandals,Footwear,58,S,Black,Summer,3.2,No,Cash,Store Pickup,No,No,20,PayPal,Every 3 Months,0
2636,59,Male,Hoodie,Clothing,80,XL,Peach,Spring,2.9,No,PayPal,2-Day Shipping,No,No,34,PayPal,Fortnightly,1
2637,41,Male,Jacket,Outerwear,40,S,Magenta,Winter,4.2,No,PayPal,Store Pickup,No,No,6,Venmo,Annually,1
2638,20,Male,Pants,Clothing,23,M,Magenta,Spring,3.7,No,Credit Card,Store Pickup,No,No,2,PayPal,Annually,1
2639,22,Male,Shirt,Clothing,34,S,Black,Spring,4.2,No,PayPal,Store Pickup,No,No,35,Credit Card,Annually,1
2640,18,Male,Blouse,Clothing,35,XL,Pink,Winter,2.6,No,Debit Card,Free Shipping,No,No,33,Debit Card,Quarterly,1
2641,30,Male,Skirt,Clothing,75,L,Olive,Summer,4.0,No,Debit Card,Store Pickup,No,No,45,Venmo,Bi-Weekly,1
2642,25,Male,Sunglasses,Accessories,60,XL,Olive,Winter,2.7,No,Debit Card,Next Day Air,No,No,20,Bank Transfer,Every 3 Months,1
2643,39,Male,Belt,Accessories,87,L,Peach,Summer,4.0,No,Debit Card,Store Pickup,No,No,48,Bank Transfer,Annually,1
2644,49,Male,Gloves,Accessories,41,S,Silver,Spring,2.9,No,Credit Card,Next Day Air,No,No,37,Cash,Monthly,1
2645,25,Male,Pants,Clothing,83,M,Turquoise,Spring,3.3,No,PayPal,Standard,No,No,4,Bank Transfer,Every 3 Months,1
2646,23,Male,Scarf,Accessories,81,L,Olive,Spring,4.0,No,Bank Transfer,Store Pickup,No,No,24,Bank Transfer,Bi-Weekly,1
2647,33,Male,T-shirt,Clothing,56,S,Lavender,Summer,3.9,No,Cash,Next Day Air,No,No,4,Debit Card,Every 3 Months,1
2648,60,Male,Shoes,Footwear,58,M,Red,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,25,Debit Card,Annually,0
